,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,Tannealing
0,0.8250000000000001,0.1068,0.0182,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.15
1,0.5496,0.1099,0.1699,0.0,0.0,0.0,0.0,0.1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.15
2,0.6589,0.0613,0.1509,0.0197,0.015,0.0,0.0692,0.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,911.15
3,0.0,0.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.15
4,0.8,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.15
5,0.518,0.0559999999999999,0.038,0.1159999999999999,0.0,0.133,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.039,0.0,0.019,0.0,0.0,957.15
6,0.0,0.7000000000000001,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,901.15
7,0.0,0.1841926322947082,0.0685972561097556,0.0,0.2125914963401464,0.218591256349746,0.0,0.0,0.0,0.0718971241150354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2291908323667053,0.0,857.1501220703125
8,0.3984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6015999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.6094116210936
9,0.7624762476247624,0.0,0.01000100010001,0.0,0.0,0.0214021402140214,0.0228022802280228,0.0793079307930793,0.079007900790079,0.0126012601260126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0757202148437
10,0.74,0.0,0.0,0.0,0.1,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.1153930664062
11,0.658,0.047,0.1159999999999999,0.049,0.012,0.0,0.0,0.0969999999999999,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.15
12,0.7415,0.0,0.1046,0.0778,0.0559,0.0,0.0,0.0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.15
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,761.15
14,0.5385,0.0,0.0,0.0,0.2177,0.0,0.0,0.2266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172,0.0,814.2643798828125
15,0.7031000000000001,0.0315,0.0508,0.0138,0.0534,0.0,0.0,0.0,0.1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.15
16,0.5434,0.0679,0.1746,0.0,0.0388,0.0,0.0,0.1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.15
17,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.3329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.15
18,0.6,0.045,0.154,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,886.15
19,0.6377,0.0,0.1611,0.0679,0.0975999999999999,0.0356999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.1025146484376
20,0.6195,0.0,0.0948,0.0737,0.0,0.0,0.1099,0.0819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201,0.0,0.0,787.15
21,0.6737000000000001,0.0339,0.1274,0.0244,0.0,0.0,0.0,0.1397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.15
22,0.7212999999999999,0.0,0.0116,0.0737,0.0529,0.0,0.0,0.1341,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.15
23,0.751,0.0,0.1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.15
24,0.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.06943359375
25,0.5985401459854015,0.0,0.1001899810018998,0.1010898910108989,0.0,0.0,0.0,0.2001799820017998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.8634399414062
26,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.15
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.0,0.0,0.0,744.15
28,0.7034999999999999,0.1994,0.0309,0.0,0.0,0.0,0.0,0.0661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.15
29,0.8285,0.1144,0.0139999999999999,0.0,0.0,0.0,0.0,0.0352,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.15
30,0.714,0.0399999999999999,0.0399999999999999,0.0339999999999999,0.0339999999999999,0.0,0.0,0.0,0.1199999999999999,0.0,0.0169999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.04453125
31,0.6119,0.0,0.1163,0.1504,0.0865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,1057.15
32,0.75,0.17,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.15
33,0.745,0.0,0.0173,0.0,0.0,0.0115,0.0,0.1193999999999999,0.0448,0.0,0.0272,0.0347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.15
34,0.5697,0.0766,0.0,0.0735,0.1162,0.0,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.15
35,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.5832275390626
36,0.1958999999999999,0.1205999999999999,0.0331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6477999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.9572509765625
37,0.6791320867913208,0.0,0.0,0.0,0.0895910408959104,0.0286971302869713,0.0,0.2025797420257974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.3393920898437
38,0.6718000000000001,0.0193,0.099,0.0,0.1319,0.0,0.0,0.0,0.0,0.0,0.0779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.15
39,0.0,0.0,0.0,0.0,0.0,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.0,645.9371398925781
40,0.6990000000000001,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.15
41,0.663,0.015,0.06,0.04,0.0,0.0,0.0,0.15,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.15
42,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,941.3960327148436
43,0.7383,0.0,0.0,0.0,0.1069,0.0,0.0,0.1548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.2584594726562
44,0.2,0.48,0.02,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.7516845703125
45,0.0,0.7979999999999999,0.0,0.0,0.0,0.0,0.0,0.2019999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.5013488769531
46,0.7236723672367236,0.0,0.0118011801180118,0.0,0.1184118411841184,0.0,0.0,0.1461146114611461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.188818359375
47,0.4614,0.0,0.0,0.0,0.2691,0.0,0.0,0.2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,789.15
48,0.0,0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.8742736816406
49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.15
50,0.6537999999999999,0.0056,0.1033,0.0576999999999999,0.0058,0.0,0.0,0.147,0.0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.15
51,0.0,0.945,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.5463928222656
52,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.65
53,0.5734,0.0,0.188,0.0,0.0,0.0,0.0,0.1578999999999999,0.0,0.0792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.15
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,730.0446228027344
55,0.4246999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.4726928710937
56,0.7281000000000001,0.008,0.048,0.0574,0.0223,0.0,0.0,0.06,0.06,0.0,0.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.15
57,0.6665000000000001,0.1077999999999999,0.1003,0.0,0.0924,0.0,0.0,0.0,0.0,0.0,0.0321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.15
58,0.71,0.0,0.108,0.0,0.1159999999999999,0.052,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.15
59,0.6,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.5339416503906
60,0.6901999999999999,0.0,0.0069999999999999,0.0,0.0,0.0646,0.0144,0.0521,0.0526,0.0644,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.15
61,0.6196,0.0,0.1052,0.0,0.0,0.0,0.1047,0.1298,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301,0.0,0.0,783.15
62,0.032,0.7267,0.048,0.0,0.0,0.1261,0.0,0.019,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.15
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,726.2023681640625
64,0.507,0.0,0.0,0.0,0.302,0.0,0.043,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.15
65,0.5494,0.1299,0.1498,0.0,0.02,0.0,0.0,0.1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.15
66,0.6012,0.0578,0.087,0.0,0.2423999999999999,0.0,0.0,0.0,0.0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.15
67,0.5845,0.0354,0.1208,0.1834,0.0659,0.0,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.15
68,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.35654296875
69,0.7051999999999999,0.03,0.1278999999999999,0.0828999999999999,0.017,0.023,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.15
70,0.6079,0.0,0.1178999999999999,0.0259,0.1235,0.0,0.0,0.0907,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.15
71,0.7376,0.0619,0.0115,0.0,0.0,0.0,0.0,0.1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.15
72,0.7132,0.0,0.0,0.0,0.0,0.0,0.0,0.1477,0.0,0.0901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,893.5138916015625
73,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.1738037109375
74,0.7877000000000001,0.0,0.0,0.0,0.0,0.0145,0.0,0.0597,0.0785,0.0,0.0,0.0596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.4056762695313
75,0.0,0.0,0.086,0.0,0.0,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,832.25
76,0.605,0.0,0.171,0.026,0.053,0.0,0.0,0.099,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.15
77,0.6990000000000001,0.0,0.15,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.15
78,0.61,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.1595825195313
79,0.7143,0.0978999999999999,0.1002,0.0169,0.0243,0.0267,0.0,0.0,0.0,0.0,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.15
80,0.64,0.02,0.151,0.02,0.0,0.0,0.0,0.139,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.15
81,0.0,0.8540000000000001,0.0,0.0,0.0,0.0,0.073,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.93271484375
82,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.1500610351562
83,0.6239,0.02,0.1274,0.0308,0.0309,0.0,0.0,0.1106,0.0401,0.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.15
84,0.6,0.0,0.1599,0.0574,0.0239,0.0,0.0,0.1386,0.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.15
85,0.0,0.7000000000000001,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.15
86,0.5,0.0,0.09,0.16,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.6669677734376
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,782.2097229003906
88,0.6608339166083392,0.1981801819818018,0.0488951104889511,0.007999200079992,0.0057994200579942,0.0,0.0216978302169783,0.0104989501049895,0.0460953904609539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.5943054199219
89,0.6524,0.0758,0.1236,0.0477,0.0631,0.0,0.0,0.0,0.0,0.0,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.15
90,0.0,0.062,0.055,0.0,0.368,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0,752.8499999999999
91,0.7997,0.0,0.1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.15
92,0.0,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.15
93,0.7202,0.0,0.0056999999999999,0.054,0.0567,0.0,0.0,0.1632999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.15
94,0.7058,0.0,0.1025,0.0311,0.0,0.0,0.0,0.1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,899.15
95,0.669,0.0684,0.1307,0.0247,0.0514,0.0431,0.0,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.15
96,0.5972999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0878356933594
97,0.6584000000000001,0.1242,0.0932,0.0248,0.0,0.0497,0.0,0.0,0.0,0.0,0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.15
98,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.15
99,0.7000000000000001,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.15
100,0.6317,0.0,0.0,0.0,0.0,0.09,0.0,0.2783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.4487365722656
101,0.0,0.75,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,889.6964477539062
102,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0251525878906
103,0.6990000000000001,0.0,0.15,0.025,0.025,0.075,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.15
104,0.6297,0.0,0.129,0.0,0.0,0.0,0.0,0.1727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686,0.0,0.0,0.0,0.0,908.4432739257812
105,0.5149,0.0495,0.1881,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0,871.15
106,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.15
107,0.669,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1118.15
108,0.0,0.0,0.2042,0.0,0.0,0.0,0.2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539,0.0,701.15
109,0.74,0.044,0.085,0.01,0.0819999999999999,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.15
110,0.0,0.795,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.4423583984375
111,0.5993,0.0868999999999999,0.1379,0.01,0.0,0.0,0.0,0.1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,844.15
112,0.6433,0.0,0.1012,0.0641,0.0,0.0,0.0,0.1563,0.0341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.15
113,0.6409999999999999,0.065,0.1115,0.1153,0.0672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.15
114,0.614,0.0,0.11,0.066,0.0,0.0,0.0,0.16,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139999999999999,0.0,873.15
115,0.667,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.6288818359375
116,0.5998,0.0212,0.0436,0.0,0.0,0.1659,0.0,0.0,0.0,0.0,0.1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.15
117,0.72,0.065,0.1,0.0,0.0,0.0,0.0,0.092,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.15
118,0.6920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748,0.0,0.0,0.2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.2724975585937
119,0.7827000000000002,0.0,0.0102,0.0,0.0,0.0216,0.0,0.0802,0.0799,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.5846618652344
120,0.0,0.6667000000000001,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.15
121,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.3192504882812
122,0.6021,0.0,0.1598,0.064,0.0157,0.0,0.0,0.1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.15
123,0.664,0.063,0.128,0.047,0.063,0.027,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.15
124,0.7397,0.0,0.0,0.0,0.0447,0.0,0.0,0.0,0.1394999999999999,0.0495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266,0.0,0.0,932.140234375
125,0.6163000000000001,0.0,0.1576,0.1276,0.0848,0.0,0.0,0.0,0.0136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.15
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926,0.0,0.0,0.0,706.65
127,0.633,0.092,0.114,0.053,0.032,0.0,0.0,0.057,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.15
128,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,683.15
129,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.15
130,0.6611,0.0,0.0,0.0,0.0,0.0,0.0,0.0258,0.0364,0.0,0.0,0.2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.6740783691406
131,0.8311337732453508,0.1122775444911017,0.0125974805038992,0.0,0.0,0.0,0.0,0.0367926414717056,0.0071985602879424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.794775390625
132,0.0,0.7929999999999999,0.0,0.0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.9695495605469
133,0.7621,0.1555,0.0073,0.0040999999999999,0.0054,0.0,0.0,0.0484999999999999,0.0169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.15
134,0.7723,0.0,0.0,0.086,0.0,0.0,0.0,0.1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.6015380859375
135,0.0,0.6162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2343,0.0,0.1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.8737854003906
136,0.5533,0.0,0.1896999999999999,0.0,0.0,0.0,0.0,0.1714,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,0.0458,0.0,0.0,0.0075,0.0,944.15
137,0.6824,0.0,0.0250999999999999,0.1003999999999999,0.0403,0.0,0.0,0.144,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.15
138,0.6,0.38,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.15
139,0.6644132882657654,0.0,0.0,0.0,0.0,0.0,0.3355067101342027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.6091369628906
140,0.4813,0.2125,0.1253,0.1068,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337,0.0,0.0224,0.0,0.0,936.15
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825,0.0,0.0,0.0,797.1824096679687
142,0.6587999999999999,0.0921,0.0678,0.0857,0.0683,0.0,0.0,0.0,0.016,0.0,0.0109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.15
143,0.7756000000000001,0.0,0.0,0.0,0.1024,0.0,0.0,0.0,0.1219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.15
144,0.5088982203559288,0.2997400519896021,0.0647870425914817,0.0163967206558688,0.0447910417916416,0.0,0.0110977804439112,0.0191961607678464,0.0350929814037192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.5264038085937
145,0.6747,0.0197,0.1028999999999999,0.0,0.1438,0.0589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.15
146,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.3154052734375
147,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.15
