,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,Tmelt
615,0.6667000000000001,0.0,0.0,0.0,0.0,0.0,0.2332999999999999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.452001953125
616,0.6729,0.0,0.1214,0.0,0.0,0.0,0.0,0.2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.15
617,0.716,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.2338623046876
618,0.7447,0.0909,0.0621,0.0,0.1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.15
619,0.6683668366836684,0.0,0.0606060606060606,0.0323032303230323,0.0882088208820882,0.0089008900890089,0.0,0.085008500850085,0.0311031103110311,0.0,0.01000100010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0132013201320132,0.0023002300230023,1843.149877929688
620,0.6647,0.0188,0.1283,0.086,0.0513,0.0,0.0,0.0,0.0,0.0,0.0448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917.15
621,0.6562,0.0,0.076,0.0773,0.0091,0.005,0.0,0.1506,0.0,0.0,0.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863.15
622,0.7358999999999999,0.0,0.0218,0.0210999999999999,0.0221999999999999,0.0379999999999999,0.0262999999999999,0.0792999999999999,0.0348,0.0,0.0189999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.15
623,0.7804219578042196,0.0,0.0201979802019798,0.0404959504049595,0.0096990300969903,0.0,0.0,0.1491850814918508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.149877929688
624,0.675,0.0,0.025,0.12,0.03,0.0,0.0,0.144,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.1503662109376
625,0.6688,0.055,0.1227,0.0513,0.0723,0.0,0.0,0.0,0.0,0.0,0.0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.15
626,0.4986,0.0418,0.0749,0.0208,0.0493,0.0,0.0744,0.1855,0.0,0.0,0.0,0.0,0.0282,0.0,0.0,0.0141999999999999,0.0,0.0,0.0,1293.15
627,0.5343465653434656,0.0575942405759424,0.0393960603939606,0.0,0.0844915508449155,0.1371862813718628,0.0,0.0,0.0,0.0295970402959704,0.0611938806119388,0.0,0.0,0.0,0.0,0.0300969903009699,0.0,0.0260973902609739,0.0,1540.3168701171876
628,0.6227,0.0,0.1162,0.0985,0.0528,0.0,0.0,0.1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.15
629,0.64,0.0,0.12,0.08,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.15
630,0.72,0.0,0.06,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.15
631,0.4995,0.1762,0.006,0.0,0.0,0.0,0.0841,0.0960999999999999,0.013,0.0931,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,1237.150305175781
632,0.6943,0.0,0.0,0.0,0.0,0.0,0.0,0.3057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.755224609375
633,0.6709999999999999,0.0,0.135,0.098,0.053,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.15
634,0.631,0.0,0.0491,0.0604,0.0399,0.0,0.0,0.0956,0.0908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299,0.0,1793.14951171875
635,0.5425,0.0598,0.0409,0.0,0.0437,0.1433,0.0,0.0,0.0,0.0311,0.0883,0.0,0.0,0.0,0.0,0.0368,0.0,0.0133,0.0,1544.15
636,0.6195,0.0708,0.1092,0.053,0.1002,0.0472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.15
637,0.6605,0.0911999999999999,0.0996,0.1024,0.034,0.0,0.0,0.0,0.0,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.1503662109376
638,0.6503000000000001,0.0,0.0598,0.0796,0.0698,0.0,0.0,0.0497,0.0647,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,1872.1493896484376
639,0.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.8193115234376
640,0.7011701170117012,0.0,0.0111011101110111,0.0548054805480548,0.0966096609660966,0.0,0.0,0.1317131713171317,0.0046004600460046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706.15
641,0.6744,0.0,0.023,0.0747,0.0406,0.0,0.0,0.0,0.1455,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0353,0.0,1893.15
642,0.675,0.01,0.138,0.098,0.045,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.15
643,0.636,0.038,0.0559999999999999,0.038,0.0559999999999999,0.0,0.0,0.151,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.15
644,0.6537999999999999,0.0761,0.102,0.0657,0.0806,0.0,0.0,0.0,0.0,0.0,0.0218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1889.15
645,0.672,0.0279999999999999,0.132,0.099,0.051,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917.15
646,0.643,0.0,0.085,0.107,0.0,0.0,0.0,0.125,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891.14951171875
647,0.5011,0.0,0.1128999999999999,0.0,0.2736,0.0,0.0,0.1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607.685888671875
648,0.65,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.124365234375
649,0.6336,0.1611,0.0802,0.0,0.0,0.1251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.15
650,0.7408,0.0,0.0,0.0,0.0,0.0,0.0,0.0745,0.0741,0.1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,1860.3342041015624
651,0.6373000000000002,0.0,0.0964,0.076,0.0768,0.0,0.0,0.0353,0.0108,0.0,0.0,0.0,0.0522,0.0,0.0,0.0114,0.0,0.0,0.0016,1792.4435791015626
652,0.667,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.473974609375
653,0.6346365363463654,0.0748925107489251,0.1157884211578842,0.0797920207979202,0.0698930106989301,0.0,0.0,0.0,0.0,0.0,0.024997500249975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.1501220703128
654,0.7190000000000001,0.0748,0.0486,0.063,0.0566,0.0104,0.0,0.0,0.0,0.0,0.0276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.15
655,0.52,0.18,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.675695800781
656,0.69,0.0,0.0,0.0,0.0,0.099,0.0,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.855322265625
657,0.7272,0.0,0.0032,0.0,0.1153999999999999,0.0,0.0,0.0313,0.0687,0.0,0.0437,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,1816.15
658,0.5803580358035804,0.0,0.0712071207120712,0.0842084208420842,0.1259125912591259,0.1383138313831383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.561376953125
659,0.4754475447544753,0.1167116711671167,0.1735173517351735,0.0814081408140814,0.0722072207220722,0.0,0.0,0.0,0.0,0.0,0.0753075307530753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.15
660,0.6319999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2659999999999999,0.0,0.0,0.0,0.1019999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.914404296875
661,0.675,0.0,0.025,0.1119999999999999,0.038,0.0,0.0,0.144,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756.1496337890626
662,0.2575,0.0,0.1085999999999999,0.1943,0.3961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,1873.0956787109376
663,0.6724655068986204,0.0,0.0486902619476104,0.0351929614077184,0.0252949410117976,0.036992601479704,0.0,0.0457908418316336,0.0451909618076384,0.0,0.0615876824635073,0.0,0.0,0.0,0.0,0.0,0.0,0.0287942411517696,0.0,1852.14951171875
664,0.7972797279727972,0.0,0.006000600060006,0.0151015101510151,0.0326032603260326,0.0,0.0,0.1231123112311231,0.0259025902590258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.1501220703128
665,0.6088391160883913,0.0270972902709729,0.0363963603639636,0.0153984601539846,0.1241875812418758,0.0,0.0,0.1745825417458254,0.0134986501349865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.8285888671876
666,0.7233723372337234,0.0,0.0,0.0,0.1122112211221122,0.0,0.0,0.1644164416441644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.15
667,0.7188718871887189,0.0,0.0,0.0869086908690869,0.0624062406240624,0.0,0.0,0.1318131813181318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.438818359375
668,0.6832999999999999,0.0199999999999999,0.0097999999999999,0.0,0.0,0.0592999999999999,0.0,0.1289999999999999,0.0494999999999999,0.0097999999999999,0.0,0.0197999999999999,0.0,0.0,0.0,0.0087999999999999,0.0,0.0,0.0,1574.51181640625
669,0.4644,0.157,0.0388,0.0,0.0691,0.0905,0.0,0.0,0.0,0.0295,0.0838,0.0,0.0,0.0,0.0,0.0543,0.0,0.0126,0.0,1421.4880126953126
670,0.6241375862413759,0.0511948805119488,0.1145885411458854,0.1054894510548945,0.0523947605239476,0.0,0.0208979102089791,0.0312968703129687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.15
671,0.6279941991298695,0.0,0.0582087313096964,0.0592088813321998,0.0596089413412011,0.0218032704905735,0.0,0.0550082512376856,0.0203030454568185,0.0,0.09481422213332,0.0,0.0,0.0,0.0,0.0,0.0,0.0022003300495074,0.0,1725.1501220703126
672,0.6434356564343565,0.0,0.0700929907009299,0.0,0.151984801519848,0.0,0.0,0.1344865513448655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.02255859375
673,0.653,0.0,0.0652,0.0698,0.0467,0.0,0.0,0.1,0.04,0.0,0.0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.1501220703128
674,0.6297818716433138,0.0094012221588806,0.0,0.0814105833758388,0.0,0.0299038875053757,0.0439057077420064,0.0391050836608759,0.057807514976947,0.0483062798163761,0.0380049406422835,0.0,0.0,0.0,0.0,0.016402132277196,0.0,0.0053006890895816,0.0,1563.15
675,0.723,0.0,0.069,0.079,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.15
676,0.52,0.18,0.0,0.0,0.0,0.0,0.05,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.00595703125
677,0.6917,0.0,0.042,0.0607,0.0437,0.0,0.0,0.1481,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.15
678,0.5498505134537892,0.0,0.1171894529492345,0.0846923776860082,0.1351878330950214,0.0,0.0,0.0,0.0346968772810447,0.0,0.0,0.0,0.0569948704616584,0.0,0.0,0.0187983081522662,0.0,0.0,0.0006899379055884,1639.285986328125
679,0.4747,0.0327999999999999,0.0839,0.1415,0.1526,0.0,0.1144999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.15
680,0.7,0.0,0.03,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1594.8783935546876
681,0.6987000000000001,0.0,0.0,0.0,0.1001,0.0,0.0,0.0,0.1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.15
682,0.646,0.075,0.123,0.064,0.081,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891.150244140625
683,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.3747314453126
684,0.74,0.0,0.0200999999999999,0.0,0.0697,0.0052,0.0,0.0395999999999999,0.095,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0253,0.0,1962.15048828125
685,0.6996,0.0109,0.0,0.0,0.0339,0.0,0.0229,0.059,0.0793,0.0103,0.0,0.0827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.15
686,0.6729999999999999,0.0009,0.0166,0.1505,0.0,0.0,0.0,0.0988,0.0602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.15
687,0.6605339466053395,0.0242975702429757,0.1254874512548745,0.0837916208379162,0.0509949005099489,0.0,0.0,0.0103989601039896,0.0,0.0,0.0444955504449555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.149877929688
688,0.67,0.08,0.11,0.02,0.05,0.05,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.1493896484376
689,0.64,0.0,0.06,0.08,0.04,0.0,0.0,0.14,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1771.1498779296876
690,0.6661333866613339,0.0,0.0461953804619538,0.0343965603439656,0.0604939506049395,0.0360963903609639,0.0,0.0457954204579542,0.0470952904709529,0.0,0.0474952504749525,0.0,0.0,0.0,0.0,0.0,0.0,0.0162983701629837,0.0,1823.15
691,0.5062633089065953,0.1344636948024033,0.0034990552550811,0.0,0.012596598918292,0.0,0.0541853699501134,0.0579843442270587,0.059084047307227,0.1003728993171843,0.0,0.0,0.0,0.0,0.0,0.040589040958941,0.0,0.0199946014576064,0.0,1313.15
692,0.3887611238876112,0.2625737426257374,0.0,0.0,0.0,0.2980701929807019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224977502249775,0.0280971902809719,0.0,0.0,0.0,0.0,1284.8535522460938
693,0.6846369273854771,0.0,0.0701140228045609,0.0294058811762352,0.0434086817363472,0.0,0.0549109821964392,0.0975195039007801,0.02000400080016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.1491455078128
694,0.6501,0.0701,0.1097,0.09,0.0,0.0,0.0,0.0301,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.15
695,0.6199619961996201,0.0,0.0896089608960896,0.0436043604360436,0.0501050105010501,0.0321032103210321,0.0,0.068006800680068,0.041004100410041,0.0,0.0271027102710271,0.0,0.0,0.0,0.0,0.0,0.0,0.0285028502850285,0.0,1835.149755859375
696,0.647,0.0431,0.0958,0.0,0.0,0.0,0.111,0.0828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203,0.0,1779.15
697,0.6476,0.0,0.0756999999999999,0.0878999999999999,0.0045,0.0,0.0,0.1500999999999999,0.0,0.0,0.0341999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.1503662109376
698,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,1349.437841796875
699,0.7726772677267727,0.1815181518151815,0.0,0.0061006100610061,0.0066006600660066,0.0,0.0124012401240124,0.0109010901090109,0.0098009800980098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.1506103515624
700,0.4716471647164715,0.067006700670067,0.0,0.0,0.0715071507150715,0.1646164616461646,0.0,0.0,0.0,0.1706170617061705,0.0,0.0,0.0,0.0,0.0,0.0342034203420342,0.0,0.0068006800680068,0.0,1353.150244140625
701,0.6609999999999999,0.1027999999999999,0.0993,0.0944,0.0299,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.149877929688
702,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.3279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.761328125
703,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.7489990234376
704,0.407,0.0,0.1984,0.0,0.3946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609.15
705,0.6739999999999999,0.0,0.1349999999999999,0.1069999999999999,0.052,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.149755859375
706,0.6131386861313868,0.0,0.070992900709929,0.0,0.0351964803519648,0.0171982801719828,0.0,0.2441755824417558,0.013998600139986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052994700529947,0.0,1664.0375732421876
707,0.66,0.0,0.07,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.15
708,0.6718999999999999,0.0,0.0344,0.118,0.0212,0.0,0.0,0.1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.15
709,0.5006,0.0,0.1134999999999999,0.0,0.22,0.0,0.0,0.1659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1589.8072265625
710,0.0,0.6,0.15,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.15
711,0.7111,0.0,0.0262,0.0436,0.0648,0.0,0.0,0.1457,0.0070999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.15
712,0.648,0.113,0.13,0.021,0.018,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.15
713,0.7236,0.0,0.0,0.0,0.1055,0.0,0.0,0.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.8697265625
714,0.7076929230707691,0.0132998670013299,0.0,0.0,0.0669993300066999,0.0,0.0,0.0938990610093899,0.0472995270047299,0.0464995350046499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067999320006799,0.0,1677.0175537109376
715,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.6689208984376
716,0.7169283071692829,0.0,0.0116988301169882,0.058994100589941,0.0847915208479151,0.0,0.0,0.1197880211978801,0.0062993700629936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.1501220703126
717,0.7222,0.0,0.1110999999999999,0.0278,0.0278,0.0,0.0,0.1110999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.175146484375
718,0.6938,0.0,0.0124,0.0312,0.0426999999999999,0.0,0.0337,0.0782,0.0301,0.0,0.0523,0.0,0.0,0.0,0.0,0.0237,0.0,0.0,0.0,1728.15
719,0.6129000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,0.0,0.0,0.3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.2797607421876
720,0.6907,0.0,0.0,0.0,0.0,0.0,0.0,0.0766,0.0713,0.1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521999999999999,0.0,1800.15
721,0.703,0.0,0.031,0.128,0.005,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1889.15
722,0.5978402159784021,0.092990700929907,0.0188981101889811,0.0202979702029796,0.0217978202179782,0.0,0.118988101189881,0.1072892710728927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218978102189781,0.0,0.0,0.0,1371.3814453125
723,0.542,0.272,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1347.3207763671876
724,0.5305530553055307,0.0572057205720572,0.0391039103910391,0.0,0.0838083808380838,0.1362136213621362,0.0,0.0,0.0,0.0294029402940294,0.0838083808380838,0.0,0.0,0.0,0.0,0.0399039903990399,0.0,0.0,0.0,1496.3248046875
725,0.6868,0.0013,0.0458999999999999,0.0682,0.0,0.0,0.0,0.1601999999999999,0.0344999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.1503662109376
726,0.6759999999999999,0.0392,0.1222,0.0762,0.0395999999999999,0.0467999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.149877929688
727,0.5992,0.0500999999999999,0.1498,0.0505999999999999,0.0504999999999999,0.0,0.0,0.0997999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.1501220703128
728,0.6679999999999999,0.0279999999999999,0.138,0.084,0.05,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917.149877929688
729,0.6877,0.0,0.0779,0.1243,0.0959,0.0,0.0,0.0,0.0,0.0,0.0141999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.15
730,0.6929000000000001,0.0279999999999999,0.0,0.0,0.0,0.0,0.0,0.0944,0.0759,0.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.8390869140626
731,0.6221,0.0163,0.0722,0.0281,0.0,0.0148,0.2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.15
732,0.7,0.06,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.149755859375
733,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.7665771484376
734,0.6134000000000001,0.0163,0.0667,0.0563,0.0,0.0111,0.2087999999999999,0.0274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.15
735,0.758,0.0,0.0,0.0322,0.032,0.0,0.0,0.1588,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,1782.843603515625
736,0.4255,0.0,0.188,0.1586,0.2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614.8078369140626
737,0.6925,0.0,0.025,0.0697,0.0797,0.0,0.0,0.0206,0.0949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176,0.0,1863.15
738,0.4999500049995,0.0,0.1346865313468653,0.1152884711528847,0.2500749925007499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.8195556640626
739,0.6835316468353165,0.0070992900709929,0.0784921507849215,0.1832816718328167,0.0274972502749725,0.0200979902009799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.149877929688
740,0.5297999999999999,0.0682999999999999,0.0167999999999999,0.0,0.0,0.2138999999999999,0.0,0.0440999999999999,0.0,0.1193999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.8005126953126
741,0.5000499950005,0.0,0.1124887511248875,0.1374862513748625,0.24997500249975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.971044921875
742,0.6453,0.0,0.1035,0.1169,0.084,0.0,0.0,0.0203,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1886.15
743,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.1249755859376
744,0.6430356964303569,0.1942805719428056,0.0,0.0319968003199679,0.0,0.0,0.0,0.0103989601039895,0.0409959004099589,0.0711928807119288,0.0,0.0,0.0,0.0,0.0,0.0080991900809919,0.0,0.0,0.0,1713.8515380859376
745,0.6098999999999999,0.0,0.1052999999999999,0.1049,0.0047999999999999,0.0,0.0,0.0703999999999999,0.0698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0349,0.0,1966.15
746,0.6368363163683632,0.0103989601039896,0.0501949805019498,0.0602939706029397,0.0690930906909309,0.0,0.0,0.0698930106989301,0.0396960303969603,0.0,0.0347965203479652,0.0,0.0,0.0,0.0,0.0,0.0,0.0287971202879712,0.0,1816.149267578125
747,0.6694669466946694,0.0342034203420342,0.0605060506050605,0.141014101410141,0.0665066506650665,0.0,0.0,0.0,0.0,0.0,0.0283028302830283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.150244140625
748,0.54,0.2288,0.0087,0.0,0.0,0.0,0.1578999999999999,0.0333,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.15
749,0.7859999999999999,0.0,0.0204999999999999,0.0,0.0504,0.0,0.0,0.13,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.1501220703128
750,0.6621337866213378,0.0,0.0,0.0,0.0,0.0,0.3310668933106689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.68955078125
751,0.6611,0.0,0.0,0.0,0.0,0.0,0.0,0.0258,0.0364,0.0,0.0,0.2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.29501953125
752,0.0,0.6698999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.076574707031
753,0.6970000000000001,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.2653564453126
754,0.7290000000000001,0.0,0.0221,0.0,0.0345,0.0223,0.0647,0.0312,0.0409999999999999,0.0237,0.0311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.15
