,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,Tsoft
0,0.7027,0.013,0.0094,0.0405,0.0626,0.0,0.0,0.1591,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,968.15
1,0.7175,0.0364,0.0618,0.0,0.031,0.0158,0.0,0.0,0.1045,0.0,0.0321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.35
2,0.4918,0.0,0.1354,0.2631,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0,0.0,0.0,0.0,0.0966,0.0,0.0,0.0,0.0,1026.15
3,0.4351,0.1829,0.0197,0.0,0.0,0.0,0.0,0.2055,0.0141999999999999,0.1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.0,0.0,843.15
4,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,779.15
5,0.7131286871312869,0.0,0.0076992300769923,0.0655934406559344,0.0996900309969003,0.0,0.0,0.0804919508049195,0.02999700029997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033996600339966,0.0,0.0,885.15
6,0.4395,0.2626,0.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.223,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,862.15
7,0.6676000000000001,0.2078,0.0322,0.0489,0.0,0.0171,0.0,0.0106,0.0069999999999999,0.0,0.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.15
8,0.6980000000000002,0.02,0.111,0.0,0.116,0.041,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.15
9,0.6968372846443819,0.057594816466518,0.1244887960083592,0.0,0.0964913157815796,0.0043996040356367,0.0,0.0,0.0,0.0,0.0192982631563159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.15
10,0.1796,0.3527,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.15
11,0.2717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226,0.0,0.7057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.15
12,0.1018999999999999,0.3165,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.2405999999999999,0.0,0.3289999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.15
13,0.1,0.0,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.34,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,857.15
14,0.0822,0.3634,0.0,0.0,0.0,0.0201,0.0,0.0,0.0,0.2047,0.0,0.3207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.15
15,0.4556,0.0932,0.2473999999999999,0.0894,0.0643,0.0235,0.0,0.0,0.0,0.0266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.15
16,0.5674,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0388,0.1041,0.0,0.1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.15
17,0.7709,0.0886999999999999,0.0302999999999999,0.0,0.1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.15
18,0.61,0.0,0.067,0.0493,0.2537999999999999,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,1145.15
19,0.651,0.041,0.115,0.063,0.0,0.0,0.0,0.107,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.15
20,0.6164000000000001,0.0511,0.1393,0.0175,0.0,0.0,0.0,0.1375,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.03,0.0,0.0,0.0,0.0,1177.15
21,0.5432,0.0417,0.0569,0.072,0.0517,0.071,0.0,0.0584999999999999,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.15
22,0.672,0.1,0.098,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.15
23,0.1013,0.5932999999999999,0.1368,0.0,0.0,0.0759,0.0670999999999999,0.0,0.0,0.0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.15
24,0.5848,0.0513999999999999,0.1445,0.0,0.0,0.0,0.0,0.1427,0.0,0.0289999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475999999999999,0.0,1114.15
25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,926.15
26,0.4663466346634664,0.0675067506750675,0.0,0.0,0.0707070707070707,0.1628162816281628,0.0,0.0,0.0,0.1688168816881688,0.0,0.0,0.0,0.0,0.0,0.0438043804380438,0.0,0.013001300130013,0.0,0.0,1040.15
27,0.5,0.14,0.05,0.0,0.0,0.0,0.1119999999999999,0.067,0.011,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.15
28,0.0,0.0,0.015,0.0,0.0,0.1399,0.0,0.0,0.0,0.0941,0.0444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2644,0.4422,696.15
29,0.1982198219821982,0.3183318331833183,0.047004700470047,0.0,0.0,0.0901090109010901,0.0931093109310931,0.0,0.01000100010001,0.2332233223322332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.15
30,0.6559344065593441,0.0,0.1223877612238776,0.0488951104889511,0.0,0.0,0.0,0.158984101589841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115988401159884,0.0,1188.15
31,0.6512000000000001,0.0,0.1043,0.0832,0.0,0.0,0.0,0.1553,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.15
32,0.49,0.0,0.0,0.03,0.06,0.26,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,1040.15
33,0.6118,0.0,0.0122,0.0,0.0,0.0714,0.0369,0.0676,0.0569,0.0686,0.0454,0.0,0.0,0.0,0.0,0.0073,0.0,0.0179,0.0,0.0,945.15
34,0.5044,0.1219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3639,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,823.15
35,0.4705,0.2661,0.124,0.0,0.0338,0.0,0.0588,0.0087,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0,953.15
36,0.5924999999999999,0.0,0.0712999999999999,0.0360999999999999,0.1683999999999999,0.0994999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090999999999999,0.0,0.0176999999999999,0.0,0.0,1183.15
37,0.00999800039992,0.3246350729854029,0.03499300139972,0.00499900019996,0.0499900019996,0.1048790241951609,0.0,0.028994201159768,0.0,0.4235152969406119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.15
38,0.0,0.0,0.0448,0.1419,0.0,0.0746,0.0765,0.0,0.0728,0.1193999999999999,0.0,0.0871,0.0,0.0,0.0,0.0,0.0,0.0,0.3828,0.0,761.15
39,0.5922999999999999,0.1443,0.0544,0.0,0.0,0.0794,0.0,0.0,0.0,0.0225,0.0631,0.0,0.0,0.0,0.0,0.0267,0.0,0.0093,0.008,0.0,1226.15
40,0.6827,0.078,0.1198,0.0481,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257.15
41,0.6,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.15
42,0.7384000000000001,0.0083,0.0118999999999999,0.008,0.0137,0.036,0.0064,0.1639,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.15
43,0.4715999999999999,0.1927,0.0351,0.0,0.0,0.0722,0.2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,823.15
44,0.5147999999999999,0.1626999999999999,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.15
45,0.7061000000000001,0.1031,0.0143,0.0,0.0,0.0,0.0,0.0746,0.0457,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.15
46,0.7506,0.1054,0.0448,0.0,0.008,0.0055,0.0,0.0644,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,1074.15
47,0.6976,0.0,0.1056,0.0552,0.0,0.0,0.0,0.1399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.15
48,0.0,0.0,0.0682999999999999,0.0,0.0,0.0,0.2458999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118999999999999,0.0499999999999999,0.0,0.0,0.6126999999999999,0.0,834.15
49,0.6025397460253975,0.0,0.1561843815618438,0.02999700029997,0.0,0.0,0.0,0.1601839816018398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500949905009499,0.0,1225.15
50,0.1089,0.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1876,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.15
51,0.3341334133413341,0.103010301030103,0.0281028102810281,0.0,0.0,0.0,0.0,0.0,0.0,0.044004400440044,0.0,0.4818481848184818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.15
52,0.0,0.7164,0.0796,0.0,0.0,0.0,0.1989999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.15
53,0.5356000000000001,0.2471,0.072,0.0,0.0,0.0,0.0926999999999999,0.0052,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309,0.0,0.0,1013.15
54,0.0655980320590382,0.5672829815105548,0.0,0.0,0.1685949421517354,0.0,0.0,0.0,0.0,0.072597822065338,0.0,0.0,0.0,0.0,0.109696709098727,0.0,0.0,0.0079997600071997,0.0,0.0,959.15
55,0.6995,0.0,0.1039,0.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.15
56,0.4253425342534253,0.0,0.0093009300930093,0.0,0.2712271227122712,0.0,0.0,0.0,0.0,0.2468246824682468,0.0,0.0,0.0,0.0,0.0,0.0165016501650165,0.0,0.0215021502150214,0.0093009300930093,0.0,1042.15
57,0.5512,0.0,0.0803,0.1034,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.15
58,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.15
59,0.6004,0.0501999999999999,0.1499,0.0996,0.0497,0.0,0.0,0.0501999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.15
60,0.6425,0.0048,0.1303,0.0166,0.0357,0.0,0.0,0.1325,0.0354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.15
61,0.465,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.482,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,780.15
62,0.0295,0.3295,0.0,0.0,0.0,0.2999,0.0,0.0,0.0,0.3411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.15
63,0.6723,0.0,0.0235,0.055,0.059,0.04,0.0,0.0299,0.0902999999999999,0.0,0.0289999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.15
64,0.55,0.0,0.0,0.03,0.0,0.35,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1014.15
65,0.5508449155084493,0.0,0.012998700129987,0.0,0.0925907409259074,0.154984501549845,0.0,0.0,0.0,0.0,0.0415958404159584,0.0,0.0,0.0,0.0102989701029897,0.0737926207379262,0.0,0.0442955704429557,0.0,0.0,1165.15
66,0.0421,0.2907,0.0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.1500000000001
67,0.4723999999999999,0.3466999999999999,0.0049999999999999,0.0,0.0,0.0,0.0,0.0401999999999999,0.0803999999999999,0.0503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.15
68,0.1721,0.6093,0.0,0.0034,0.0,0.0,0.0,0.0,0.1119,0.1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.15
69,0.0144999999999999,0.2224,0.0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0663,0.0,0.6679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.15
70,0.0965903409659034,0.0284971502849715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3544645535446455,0.0,0.5184481551844815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.15
71,0.0,0.0489,0.0,0.022,0.0,0.3089,0.0,0.0,0.0,0.0872,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,702.15
72,0.5729,0.0,0.0888,0.0,0.0,0.0079,0.2021,0.0974,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,0.0,0.0,848.15
73,0.0,0.1902,0.0566,0.0,0.2045,0.2185,0.0,0.0292,0.0,0.0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2292,0.0,926.15
74,0.3332666733326667,0.1666833316668333,0.0,0.0,0.0,0.1666833316668333,0.0,0.0,0.1666833316668333,0.0,0.14998500149985,0.0166983301669833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.15
75,0.1712999999999999,0.3068,0.0077,0.0546,0.0,0.0,0.0789,0.0,0.0,0.2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1058,812.15
76,0.0653,0.3382,0.0231,0.0,0.0,0.0,0.0,0.0,0.0,0.5593,0.0,0.0139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.15
77,0.0485048504850485,0.5026502650265026,0.0071007100710071,0.0,0.0,0.019001900190019,0.0732073207320732,0.0,0.0,0.3404340434043404,0.0,0.0,0.0,0.0,0.0,0.0091009100910091,0.0,0.0,0.0,0.0,875.15
78,0.0,0.637,0.0,0.0,0.138,0.0,0.0,0.0,0.087,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.15
79,0.743,0.001,0.06,0.045,0.005,0.0,0.021,0.069,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,1084.15
80,0.4068959310406895,0.0342996570034299,0.0116998830011699,0.2366976330236697,0.1700982990170098,0.0193998060019399,0.0,0.0576994230057699,0.0474995250047499,0.0146998530014699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.15
81,0.5921000000000001,0.0373,0.0331,0.0,0.0,0.1664,0.0,0.0,0.0,0.0,0.1663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.15
82,0.649,0.0,0.11,0.06,0.0,0.0,0.0,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.15
83,0.7140000000000001,0.0,0.0117,0.0591,0.0744,0.0,0.0,0.1345,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.15
84,0.6881,0.0,0.015,0.038,0.0409,0.0,0.0,0.0741,0.065,0.0,0.0,0.0789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.15
85,0.6459999999999998,0.0861999999999999,0.1072999999999999,0.0,0.1006999999999999,0.0505999999999999,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.15
86,0.0,0.37,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.15
87,0.6574342565743426,0.0,0.1341865813418658,0.0954904509549045,0.060993900609939,0.0518948105189481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.15
88,0.0,0.0,0.095,0.0,0.0,0.0,0.025,0.025,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700000000000001,0.0,832.15
89,0.2572,0.2497,0.1705,0.0,0.0,0.0,0.1196,0.0155,0.0,0.0,0.0,0.1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.15
90,0.5575,0.0,0.1491,0.0738,0.0766,0.0,0.0,0.1066,0.0351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.15
91,0.0,0.7809,0.0,0.0453,0.0,0.0,0.0,0.1737999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.15
92,0.4916,0.053,0.0362,0.1649,0.0382,0.1262,0.0,0.0,0.0,0.0,0.0349,0.0,0.0,0.0,0.0,0.037,0.0,0.018,0.0,0.0,1100.15
93,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.15
94,0.7281000000000001,0.008,0.048,0.0574,0.0223,0.0,0.0,0.02,0.1,0.0,0.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.15
95,0.2282999999999999,0.2846,0.0596999999999999,0.0,0.0,0.0049,0.0,0.0,0.0,0.4026,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,943.15
96,0.6663,0.0361,0.0857,0.0,0.1381,0.0711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.15
97,0.6009000000000001,0.0,0.1989,0.0,0.2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.15
98,0.0,0.761976197619762,0.0,0.0,0.0258025802580258,0.0,0.0,0.0,0.0546054605460546,0.1576157615761576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.15
99,0.389,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0819999999999999,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,768.15
100,0.0509,0.1954,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.2198,0.0,0.5219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.15
101,0.7078,0.0,0.0263,0.0,0.0,0.0,0.2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.15
102,0.55,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.15
103,0.649,0.0409999999999999,0.114,0.047,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.15
104,0.15,0.45,0.045,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.15
105,0.7436,0.0,0.1003999999999999,0.0297,0.0197,0.0,0.0,0.1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.15
106,0.6305,0.0,0.0064,0.0,0.0,0.0,0.0545,0.0547,0.0538999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.15
107,0.4999,0.2001,0.0998,0.0,0.0506,0.0994999999999999,0.0,0.0,0.0,0.0,0.0,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.15
108,0.6409999999999999,0.0,0.1639999999999999,0.0289999999999999,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.15
109,0.0,0.818,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.15
110,0.6825317468253175,0.0093990600939906,0.1212878712128787,0.0322967703229677,0.0,0.0,0.0,0.1522847715228477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.15
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.5700000000000001,723.15
112,0.6217,0.0089,0.0761,0.037,0.2435,0.0,0.0,0.004,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0,1196.15
113,0.78,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.15
114,0.62,0.0,0.067,0.0482,0.2488,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.15
115,0.6068,0.0472,0.0902,0.0489,0.0,0.0,0.0,0.1908,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.15
116,0.5994,0.06,0.1674,0.0,0.0,0.0,0.0625,0.0999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.15
117,0.7183,0.0,0.0123,0.0312,0.0426,0.0123,0.0336,0.0810999999999999,0.0327,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.15
118,0.731,0.016,0.068,0.049,0.0,0.0,0.0,0.128,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.15
119,0.0,0.8626,0.0,0.0,0.0193,0.0,0.0,0.0,0.1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.15
120,0.0234,0.5065999999999999,0.0276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.15
121,0.0,0.6217,0.0059,0.0,0.0,0.0773,0.0,0.0,0.0,0.2775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.15
122,0.6520000000000001,0.0619,0.0846,0.02,0.0774,0.0,0.0,0.0,0.0625,0.0,0.0409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.15
123,0.4951,0.0297,0.099,0.0,0.0,0.0,0.0,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0792,0.0,1140.55
124,0.0,0.8292,0.0,0.0,0.0,0.0,0.1657999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.15
125,0.2554,0.288,0.0324,0.0,0.0,0.0407,0.0,0.1351,0.0039,0.2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.15
126,0.7042,0.0,0.0749,0.1354,0.0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,1250.15
127,0.405,0.0,0.049,0.15,0.3,0.0,0.0,0.0,0.0,0.078,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.15
128,0.6715000000000001,0.0296,0.1507,0.0,0.0,0.0,0.1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.15
129,0.1813999999999999,0.3099999999999999,0.2117,0.0134999999999999,0.0128999999999999,0.0126999999999999,0.0,0.2325999999999999,0.0,0.0128999999999999,0.0122999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.15
130,0.6597,0.0356,0.0737,0.0,0.1114,0.0,0.0,0.0,0.0,0.0508,0.0,0.0681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.15
131,0.2991,0.4004999999999999,0.0,0.0,0.0,0.0,0.0,0.0297,0.0699,0.2007999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.15
132,0.0,0.8921,0.0,0.0,0.0,0.0,0.0,0.0958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.15
133,0.7475,0.0576999999999999,0.0394,0.0,0.0,0.0341,0.0,0.0454,0.0,0.0741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.15
134,0.615,0.075,0.1,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.15
135,0.061,0.723,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.15
136,0.5431,0.0586,0.04,0.0,0.0422,0.1394,0.0,0.0,0.0,0.0301,0.0858,0.0,0.0,0.0,0.0,0.0409,0.0,0.0199,0.0,0.0,1101.15
137,0.15,0.6,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.15
138,0.4244,0.0,0.0,0.0,0.0,0.0091,0.0,0.0,0.0,0.3608,0.1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.0,0.0,1027.15
139,0.5479999999999999,0.2115,0.0481,0.0385,0.0,0.0,0.0962,0.0192,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288,0.0,0.0,993.15
140,0.4715999999999999,0.0683,0.0,0.0,0.0715,0.1646999999999999,0.0,0.0,0.0,0.1706,0.0,0.0,0.0,0.0,0.0,0.0256,0.0,0.0132,0.0,0.0,1043.15
141,0.26,0.19,0.04,0.0,0.02,0.0,0.07,0.06,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.15
142,0.1261,0.3265999999999999,0.0,0.0,0.0,0.0148,0.0,0.0489,0.0644,0.4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.15
143,0.15,0.75,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.15
