,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,rho,E,Tg,Tmelt,F
0,0.500046281254449,0.0,0.000849320324148234,0.004081581509329225,0.0014222782397838413,0.0,0.0,0.19911307626648367,4.0557824450362836e-05,0.1147475672586944,0.0,0.0,0.0,0.0,0.0,0.1796993373226612,0.0,0.0,0.0,0.0,2933.8063087682767,80.38541835871757,721.9218767636572,1144.531587771708,0.7470217205465999
1,0.5000014908648476,0.0,0.0016183812599097679,0.0033880483662055566,0.001180607922584714,0.0,0.0,0.165280230516746,3.366633020847992e-05,0.1919991295079559,0.0,0.0,0.0,0.0,0.0,0.13649844523154203,0.0,0.0,0.0,0.0,3016.1825319106974,74.63228315766544,854.4076139174829,1227.9568303710917,0.6697212501464402
2,0.5000030057977943,0.0,1.9151976192029765e-05,0.004540678217437307,0.007316412561683689,0.0,0.0,0.16649646484620345,3.9429919742553404e-05,0.18453701931060065,0.0,0.0,0.0,0.0,0.0,0.1370478373703461,0.0,0.0,0.0,0.0,3009.633749741907,75.6466236937358,848.7172931953316,1241.7021775556482,0.6664049127552483
3,0.5000002993796986,0.0,0.035645743834895015,0.004880229363031016,0.007863532649915354,0.0,0.0,0.17894704219800223,4.2378482441367203e-05,0.14231998250621058,0.0,0.0,0.0,0.0,0.0,0.1303007915858058,0.0,0.0,0.0,0.0,2907.8877043915395,78.67338521921045,856.1827407482833,1266.9302265954857,0.6659110642391124
4,0.5000030057977943,0.0,2.1892351204354877e-05,0.005190384597672492,0.008363286991918378,0.0,0.0,0.19031973756387105,4.507177965910055e-05,0.16943125666093922,0.0,0.0,0.0,0.0,0.0,0.1266253642569411,0.0,0.0,0.0,0.0,2969.3266595197383,77.58551145130355,848.6640676064725,1260.0964541095823,0.6647583580430824
5,0.5000345327391157,0.0,0.0017401117459973988,0.0033781159280045917,0.0011771468399899062,0.0,0.0,0.16479569325576016,3.3567633640985675e-05,0.19982631132363288,0.0,0.0,0.0,0.0,0.0,0.12901452053385848,0.0,0.0,0.0,0.0,3021.1009304497,74.52199516803002,855.0430098005509,1240.4596189973104,0.6617460335622397
6,0.5313139506070004,0.0,0.007765058700658918,0.0034783319826626035,0.0012120683804494772,0.0,0.0,0.1696845646132566,3.456345968112166e-05,0.1469553437439594,0.0,0.0,0.0,0.0,0.0,0.13955611851233152,0.0,0.0,0.0,0.0,2932.259259315729,76.77916897311006,845.1943960363601,1260.3555950954444,0.6607331280997248
7,0.5116012406110583,0.0,0.012731831380334313,0.004328512251977504,0.0015083243523506408,0.0,0.0,0.2111591764561002,4.3011523755114066e-05,0.1424315715943647,0.0,0.0,0.0,0.0,0.0,0.11619633183005926,0.0,0.0,0.0,0.0,2898.2104488984796,77.6338803047332,860.6758631810445,1268.771415810413,0.6598243661957979
8,0.5,0.0,5.515540542736328e-10,0.0035380375741886827,0.00123287354222975,0.0,0.0,0.17259720128899006,3.515674169552832e-05,0.20290278608692072,0.0,0.0,0.0,0.0,0.0,0.11969394421442124,0.0,0.0,0.0,0.0,3014.767583338338,75.01662152275321,853.587535481076,1252.8827479840597,0.6567221906206416
9,0.5645006733968646,0.0,0.00022845119106129272,0.004788146083813416,0.007715158502150064,0.0,0.0,0.175570555310581,4.157885821447577e-05,0.09729762087145319,0.0,0.0,0.0,0.0,0.0,0.14985781578586196,0.0,0.0,0.0,0.0,2860.1405384144455,79.8072545604543,757.2660371681328,1296.6715229786926,0.6536424841270165
10,0.5044059632022813,0.0,0.005570462930261368,5.298112072333082e-05,0.001954636672005823,0.0,0.0,0.26224320147198804,0.007847402390079932,0.138786462005559,0.0,0.0,0.0,0.0,0.0,0.07913889020710124,0.0,0.0,0.0,0.0,2851.5899301988024,73.75946257217844,841.3053702094098,1249.48803102776,0.6527087621741372
11,0.5000030057977943,0.0,2.866575276111174e-05,0.006796267802535765,0.010950852877459071,0.0,0.0,0.24920386538839856,5.9016799070630226e-05,0.1435959166745234,0.0,0.0,0.0,0.0,0.0,0.08936240890745713,0.0,0.0,0.0,0.0,2882.0751825232733,76.81093623084055,866.8325450029397,1274.6862713645992,0.6523512979410881
12,0.5000002993796986,0.0,0.03550538842718527,0.005261183654365746,0.008477365788728212,0.0,0.0,0.19291577984861266,4.5686577931425375e-05,0.1460437662370205,0.0,0.0,0.0,0.0,0.0,0.1117505300864576,0.0,0.0,0.0,0.0,2893.0146493051643,78.74917389847315,852.8128680915886,1291.2966093884595,0.6517640092831445
13,0.5000030057977943,0.0,2.4492368224289752e-05,0.0058068139691907,0.009356542047924526,0.0,0.0,0.21292281716352454,5.0424671778294434e-05,0.1668103641359274,0.0,0.0,0.0,0.0,0.0,0.10502553984563592,0.0,0.0,0.0,0.0,2937.9361442330164,77.07424915368227,857.4700510583567,1278.9848061708967,0.651055448743194
14,0.5000168352297593,0.0,0.0019177495986476098,0.062430400446307203,5.7790340599893064e-05,0.0,0.0,0.14014620741317851,0.001605155885785055,0.1693076900230447,0.0,0.0,0.0,0.0,0.0,0.12451817106267779,0.0,0.0,0.0,0.0,2990.4042509525375,84.33904468026309,853.2961065090751,1337.9311718267963,0.6508263515057705
15,0.5645006733968646,0.0,0.00023196685837631562,0.003830502476228735,0.00133478660340991,0.0,0.0,0.18686460871722996,3.80629044483046e-05,0.10176040064894129,0.0,0.0,0.0,0.0,0.0,0.1414389983945009,0.0,0.0,0.0,0.0,2855.9586000894424,78.97381776522955,801.9353491436568,1297.1428000710162,0.6493608528303434
16,0.5000002993796986,0.0,0.038661638624392265,3.936000555228832e-34,1.888272794290435e-47,0.0,0.0,0.154516779047298,4.0683988347311224e-21,0.18459550876980974,0.0,0.0,0.0,0.0,0.0,0.12222577417880137,0.0,0.0,0.0,0.0,2966.8181375054737,75.22923467849076,865.9847438156442,1269.2783734708478,0.6479787871390069
17,0.5198691300542075,0.0,0.003651650333429147,8.970606427630716e-05,1.933467061600354e-14,0.0,0.0,0.14980362950017323,0.0035915331555212236,0.18777311486061604,0.0,0.0,0.0,0.0,0.0,0.13522123603175715,0.0,0.0,0.0,0.0,3000.731648969158,72.78091711579165,857.2873716587624,1251.3563326810925,0.646898558075163
18,0.500046281254449,0.0,0.0006320385364513817,0.026921264232032432,0.005485506874593876,0.0,0.0,0.30883279563617205,0.027352416419034336,0.07119668735107682,0.0,0.0,0.0,0.0,0.0,0.05953300969619011,0.0,0.0,0.0,0.0,2745.840275917722,68.8837324351244,721.3490345883778,1222.0249284329798,0.6456575451634268
19,0.5044014308250547,0.0,0.018201461533817288,4.3928989103129984e-05,0.001620675665082909,0.0,0.0,0.21743743021200174,0.006506628198408278,0.1519688634531431,0.0,0.0,0.0,0.0,0.0,0.09981958112338887,0.0,0.0,0.0,0.0,2889.085380413895,75.29503890610358,859.8250610003594,1274.552027346374,0.645154071966052
20,0.5,0.0,4.192368944826847e-22,0.05428605164270748,9.421710096276551e-05,0.0,0.0,0.14247650158501332,0.0006654071963776711,0.20772071447757143,0.0,0.0,0.0,0.0,0.0,0.09475710799736733,0.0,0.0,0.0,0.0,3022.097478510094,83.14297232715924,836.9175217278195,1338.5428344289178,0.6447202589832145
21,0.5009946351621246,0.0,0.0001033923044286867,8.89174752269366e-07,0.018533737800141285,0.0,0.0,0.33235656340561487,0.021127282735599752,0.08368297324913403,0.0,0.0,0.0,0.0,0.0,0.04320052616820446,0.0,0.0,0.0,0.0,2750.6188292524635,69.74575372103634,697.2167723485973,1231.254332009574,0.6442993631473463
22,0.5,0.0,4.087701793520894e-22,0.052930740014397355,9.186486629738699e-05,0.0,0.0,0.13891941733379473,0.0006487945659961605,0.2183495118173413,0.0,0.0,0.0,0.0,0.0,0.08905967140217302,0.0,0.0,0.0,0.0,3035.2873696404395,82.90242731809013,834.4537472645019,1337.573077930379,0.6441430236497739
