,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,rho,E,Tg,Tmelt,F
0,0.5000228968225916,0.0,3.710947594790418e-08,0.22858594681212385,0.005576111094524371,0.0,0.0,0.013008536771368047,4.620376591235461e-05,0.21443085464051348,0.0,0.0,0.0,0.0,0.0,0.038329412983490366,0.0,0.0,0.0,0.0,3150.039651467023,106.11596010448287,1028.271240234375,1493.5390625,0.7269777881653219
1,0.5000228968225916,0.0,3.710947594790418e-08,0.22858594681212385,0.005576111094524371,0.0,0.0,0.013008536771368047,4.620376591235461e-05,0.21443085464051348,0.0,0.0,0.0,0.0,0.0,0.038329412983490366,0.0,0.0,0.0,0.0,3150.039651467023,106.11596010448287,1028.271240234375,1493.5390625,0.7269777881653219
2,0.5000228968225916,0.0,3.710947594790418e-08,0.22858594681212385,0.005576111094524371,0.0,0.0,0.013008536771368047,4.620376591235461e-05,0.21443085464051348,0.0,0.0,0.0,0.0,0.0,0.038329412983490366,0.0,0.0,0.0,0.0,3150.039651467023,106.11596010448287,1028.271240234375,1493.5390625,0.7269777881653219
3,0.5000228968225916,0.0,3.710947594790418e-08,0.22858594681212385,0.005576111094524371,0.0,0.0,0.013008536771368047,4.620376591235461e-05,0.21443085464051348,0.0,0.0,0.0,0.0,0.0,0.038329412983490366,0.0,0.0,0.0,0.0,3150.039651467023,106.11596010448287,1028.271240234375,1493.5390625,0.7269777881653219
4,0.5000228968225916,0.0,3.710947594790418e-08,0.22858594681212385,0.005576111094524371,0.0,0.0,0.013008536771368047,4.620376591235461e-05,0.21443085464051348,0.0,0.0,0.0,0.0,0.0,0.038329412983490366,0.0,0.0,0.0,0.0,3150.039651467023,106.11596010448287,1028.271240234375,1493.5390625,0.7269777881653219
5,0.5000228968225916,0.0,3.710947594790418e-08,0.22858594681212385,0.005576111094524371,0.0,0.0,0.013008536771368047,4.620376591235461e-05,0.21443085464051348,0.0,0.0,0.0,0.0,0.0,0.038329412983490366,0.0,0.0,0.0,0.0,3150.039651467023,106.11596010448287,1028.271240234375,1493.5390625,0.7269777881653219
6,0.5000228968225916,0.0,3.710947594790418e-08,0.22858594681212385,0.005576111094524371,0.0,0.0,0.013008536771368047,4.620376591235461e-05,0.21443085464051348,0.0,0.0,0.0,0.0,0.0,0.038329412983490366,0.0,0.0,0.0,0.0,3150.039651467023,106.11596010448287,1028.271240234375,1493.5390625,0.7269777881653219
7,0.5000228968225916,0.0,3.710947594790418e-08,0.22858594681212385,0.005576111094524371,0.0,0.0,0.013008536771368047,4.620376591235461e-05,0.21443085464051348,0.0,0.0,0.0,0.0,0.0,0.038329412983490366,0.0,0.0,0.0,0.0,3150.039651467023,106.11596010448287,1028.271240234375,1493.5390625,0.7269777881653219
8,0.5000228968225916,0.0,3.710947594790418e-08,0.22858594681212385,0.005576111094524371,0.0,0.0,0.013008536771368047,4.620376591235461e-05,0.21443085464051348,0.0,0.0,0.0,0.0,0.0,0.038329412983490366,0.0,0.0,0.0,0.0,3150.039651467023,106.11596010448287,1028.271240234375,1493.5390625,0.7269777881653219
9,0.5000228968225916,0.0,3.710947594790418e-08,0.22858594681212385,0.005576111094524371,0.0,0.0,0.013008536771368047,4.620376591235461e-05,0.21443085464051348,0.0,0.0,0.0,0.0,0.0,0.038329412983490366,0.0,0.0,0.0,0.0,3150.039651467023,106.11596010448287,1028.271240234375,1493.5390625,0.7269777881653219
