,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,rho,E,Tg,Tm
25,4.7926894777997296e-08,0.12656532256359573,0.1846254161154654,0.1600322622530144,0.2935264634993252,0.00097470003048089,5.107161748264092e-09,0.1731650642812858,0.03149281222917804,0.017898517119485997,0.011258809119562075,2.920053173097334e-07,0.000427758740872043,2.6030733827028577e-10,7.512635304845717e-09,3.237722484740948e-05,3.198827810631947e-10,1.9379417387373895e-10,1.4349689342810936e-07,0.0,2726.0495905480498,86.50079235012406,500.47846965371025,1216.0472926170023
26,8.871440354336486e-06,0.05201472922831056,0.03988191153691396,0.22111379337275067,0.0019712539777772486,0.00019481961136571466,0.008961770709106847,9.905472582201002e-05,1.7310261417236747e-05,0.0017376234443627382,0.0037239342473774613,3.0626706919342936e-05,0.024086755765165543,0.02400444609002432,0.01050362723749308,6.155615192424839e-06,6.252937627181572e-05,0.013114112086739939,0.5984666745666348,0.0,2670.528055770982,75.31761703619271,570.5257812644365,1259.3300985815508
27,0.384506945023633,0.061106700046961705,9.24204194763772e-05,0.041977942593235694,0.02336155607642161,3.3115152752252786e-06,7.369815809869296e-05,0.00020853787970516436,0.07748151024286698,0.00013694140816845074,5.578615117326955e-06,0.04665368367655754,0.002603197435264021,0.017271591169260744,0.00012205680898788848,0.06521359232606337,0.02522347552397084,0.00012031325547853211,0.25383694782545685,0.0,2854.8696354573704,83.04268033222449,572.774179327954,1218.844667132018
28,8.952560175722742e-09,3.807891053242348e-05,2.2096663454037134e-09,0.20553713449421673,3.05877805651537e-08,7.325319111921547e-06,0.01655339215190232,0.002175614925586885,0.0013352549835381566,6.960496257468451e-06,0.0052967111936480914,0.039610717736565,3.994946562928523e-09,6.252922358220559e-05,7.40478730694546e-06,0.08413014145295505,1.6978092131583036e-08,0.009360787461381305,0.6358778841403697,0.0,2700.2074965819124,60.834127189419604,529.2477188848205,1204.3044012285172
29,3.686300757117168e-05,0.6431436461107211,1.0644714285670564e-06,8.225850621255626e-06,0.001000297963872282,4.447331733193406e-06,0.00010464480524669092,0.010736091990509792,0.05360997256295108,1.264110335393107e-05,1.2474086915745373e-07,0.00030181376247602986,0.003250874067450966,0.0021270102376168974,0.07035915844620731,0.0003007977153221213,0.005106264445562802,6.422881363511623e-05,0.20983183257285054,0.0,2737.2252135649796,71.42384528158479,553.8919961910284,1279.7024447162394
30,0.0010187295157583652,0.26382825978557206,0.18817910206773356,3.927401429992128e-05,0.23899739200290138,0.002614739259032816,0.000209245299574295,0.07257652363832884,0.00020744363761058138,0.008097562002770179,3.973951404534112e-06,0.0017488259170061532,0.016828303887980085,0.001162450518991934,0.00015251958207765194,0.014279158385135412,0.0003531777888843442,0.03574649660056725,0.15395682214437054,0.0,2743.6479375969125,63.6791702189425,540.4007034009567,1215.22951556601
31,0.057288441065549464,0.3334826786239727,0.00012012793328172226,0.0009565839284848118,0.25442587023094315,2.543254215132364e-06,3.5867448298446098e-06,5.953257334981847e-06,9.929322578324857e-07,8.247100525993256e-05,0.003557117769659676,0.0011440144316906607,0.0017157368695689167,0.0016313371404476852,0.005262796756748787,0.0008755523047552423,0.08004841042055916,0.0002728753396536546,0.2591229099907867,0.0,2864.587230232361,84.37572027444794,559.2070357759469,1214.8475447486985
32,0.003978385652858063,0.26057065886947683,0.002575643734453591,5.891451224118616e-05,0.26313782801734703,1.0869706634345745e-07,4.054218336203755e-06,1.2341886111582063e-06,0.11853375256898883,0.000546432260346021,0.000742973113103849,2.4338068485755434e-06,3.3033752304955915e-07,6.553347554771287e-07,3.809943348957332e-05,0.0057383558936028745,1.579112792225898e-06,0.07003809720248332,0.2740304630456759,0.0,2763.3494745296503,64.35329082364414,579.4515316343217,1202.217926831885
33,0.6735040191573478,6.743439047669273e-09,0.002211637690914828,2.3136687764567547e-06,1.0428944803383294e-06,0.001138886705219182,3.4437680353708037e-07,0.008747583938686396,0.000758049753258385,1.3634678616401968e-05,1.4300446321240477e-07,0.002309470690621711,2.640487556524724e-07,6.997978798302452e-09,8.301191101899577e-11,0.006848426086246097,0.00013681740587442225,0.0013557533989914416,0.30297159867651446,0.0,2518.2498379429144,63.96335334638335,541.1434997174352,1224.012447684534
34,0.5715366885177497,0.255238515210696,0.002347536664115361,3.7154962220023416e-07,8.994852933525431e-05,1.4768483224056275e-08,0.10090979638237135,0.0004821639160308308,5.30203452809381e-06,1.3537856860293408e-06,0.0026264184257773745,0.030490681626960288,1.3665481813302354e-07,9.448021643581605e-07,7.025386132147833e-09,4.170932387069652e-10,1.0483080854787125e-08,0.00024997851282574366,0.03602013069327574,0.0,2456.0768167080737,65.02140448012373,513.0254398912663,1266.2098124202657
35,4.3337766650441944e-05,0.0004657829969173066,0.15829175354057393,0.04026987164451412,6.208589969040102e-05,0.011993865390606446,1.8971332459776758e-08,0.030852921627185434,0.18385664563580462,0.015342632480348164,0.07219511257736035,3.0369264154110586e-10,0.001780027774191629,4.563450252112036e-07,1.3275121147430792e-05,1.2926829188569146e-07,1.1300146647136374e-09,0.03714257523631689,0.4476895062903359,0.0,2752.0479134275083,79.64654566390165,512.565319960838,1270.6471149776053
36,6.945258222880051e-07,0.05550054330594962,0.22191074213806491,0.19753309626044738,1.298288731890061e-07,1.2097499042897854e-06,0.21504809579597922,4.490428536469671e-05,0.19527407247121706,6.66851603513119e-06,0.011144206426971389,0.00011535468488823267,0.03945375905318272,0.022664315442720337,3.52153489865995e-05,6.165371792578037e-06,4.627883595576559e-08,0.041259244168271474,1.5363466929039946e-06,0.0,2671.2852604697814,94.34222025459782,566.2287698255936,1205.789383932242
37,0.6125646245611709,0.005465287775593357,5.725978494769237e-07,0.00045756639401737435,0.14705248140835103,3.532622312106766e-07,0.0021621270542674154,0.013569167190916128,0.0006877412732378526,1.8173547596887984e-08,1.5479000853215038e-07,2.4833193586838703e-08,2.707673173692741e-05,1.858480948434444e-07,7.280647808808647e-07,0.009192829999171622,0.0002463232902088805,0.0020368202578293017,0.20653591649379321,0.0,2523.626715722463,63.23055165402738,559.7341268166375,1250.305356466797
38,2.5686807489125645e-05,0.06378189481756562,0.13501614811946328,0.007197556087997636,0.001072755952039269,0.0006179074998030442,1.452168396801355e-05,0.0013652451722442642,0.14817694117463726,0.0006758871012441348,0.00023219096660866695,9.278590804672356e-05,5.659858222662852e-05,0.0004367053578859782,0.06234988109603221,0.003447214487400715,1.8168021972391195e-05,0.050054784120030914,0.5253671270433441,0.0,2846.948678240655,53.263363211372244,583.9198613022681,1209.0347877470927
39,0.0465679077780678,1.8808961738078377e-05,0.12981764270488066,3.972746661820306e-05,0.000591489361654642,0.015870135566967383,1.3610454563688924e-05,0.00789977144395914,0.09085400242781046,0.03568902004129949,7.558440478327327e-06,0.0036657850076170524,2.279196795383576e-06,0.020231566285673127,0.02290010894262736,0.009572176916744538,0.06748066768399083,5.4578012148809744e-06,0.5487722835172989,0.0,2855.0478189672963,72.6412566053247,519.990659592175,1209.367252150631
40,3.5224611940537483e-06,0.0325707408438625,0.011513034672327397,0.1850550413290776,5.4535941177772354e-05,0.055507576243958794,1.4620772467534105e-07,0.0263878361336291,3.593594401251376e-05,1.6181932675720028e-07,2.5216119965114195e-06,0.008217987678658278,9.219732746847711e-08,0.03494078381792419,1.2764499074358822e-05,2.071132986793372e-06,0.03704868722594404,2.064277927150073e-08,0.6086465395970179,0.0,2811.217363840569,66.1865419078068,532.6681786480169,1257.0793168164837
41,0.1674062053755465,0.0019836916170541475,0.029960585903016555,0.0009707528793831533,0.03993222474171931,1.8557944006630714e-05,0.00959758376221212,0.0014316306103809712,8.462249072680564e-05,1.932439069110141e-05,0.009846122291055472,9.603469486011116e-05,0.018244449980669285,1.5679179665066189e-06,5.093000654448076e-05,0.02472545214546854,0.01783083070794833,0.002521617719430577,0.6752778148213194,0.0,2790.9534942275573,67.39101302804495,513.6258403794405,1299.048952048859
42,0.42731871490872103,0.3993482891722592,0.0002532693816574985,0.0009350927376177617,2.161246511041463e-08,6.962848170914532e-06,0.04525517819049587,2.234837796366358e-07,0.0011073748573122199,0.0001474290712082777,0.08393858831868473,0.002196714756738756,6.964607907548028e-07,1.0417123457930684e-05,5.004641464504307e-05,0.009952884332217285,5.34405256329661e-07,0.029477302592603047,2.593319186080312e-07,0.0,2545.33117391196,67.93438290118662,518.9799788346471,1206.5647547328886
43,2.9652506444347535e-05,0.5263853232417657,3.0038082645959696e-05,0.012575961465301377,3.8838188424308684e-05,2.0565873853682703e-05,3.4966847360689676e-06,0.002245690064013242,2.4733705600998977e-05,0.16672042447536037,0.00029292222146574937,3.651368413978087e-05,4.935508479096612e-05,9.031228093128163e-05,0.0003569803598127564,0.00030446839463714307,4.181538187650346e-05,0.010045782107302186,0.2807071261968976,0.0,2598.0820201041324,84.04598752602499,553.6611626197972,1297.1480255939541
44,0.0008151808774573858,0.019168738094499142,0.19793683540784435,2.3660955328270626e-07,0.06352953021072798,1.4106596823929094e-09,9.278559339650716e-05,0.0010124792026005385,0.1488721111582438,4.630488282417483e-08,0.04964141863748869,3.442554384412012e-07,2.6507388305859306e-07,3.997991807898591e-09,1.3279482815356046e-05,0.16136199782748317,4.566942760613129e-06,2.5061544486406327e-09,0.35755017640611897,0.0,2659.565918168965,69.2258525166218,566.9387084410998,1276.56297414139
45,1.0300182930388477e-06,0.004059133657633035,0.1558510054983549,7.329176412347909e-05,0.00023511297739496547,0.034705186542339624,3.5722849196438e-08,1.0811625022703611e-06,0.16223492353910393,1.7775908412657303e-05,2.3796049535792476e-09,0.0006920590025515153,0.018687579085921915,4.231871816597404e-06,0.0033610435903428026,0.01033735391586077,1.737518950042618e-08,0.024585749625212268,0.5851533863624926,0.0,2686.6243883418465,62.23395718727208,536.7564136301804,1200.2004468503324
46,0.23423448705513464,0.00010911104119657354,0.13483365736246342,0.017530040973234313,7.629090506451254e-05,0.0024557402341312904,0.20625768270701014,4.5754411229784367e-07,0.12370455099328449,0.0002621922919061192,0.005831635845266808,0.0007052221882541926,8.900504123533533e-05,4.110400417541947e-05,0.002353962785166062,2.7290169334435226e-07,0.11773957046672866,8.537488165041946e-05,0.15368964077829203,0.0,2625.331150591733,86.52312302607248,571.3896263678234,1209.3881032634818
47,0.5949810896866186,0.15443662288312562,3.087483959448264e-05,7.361140348875362e-05,0.0004231749128258277,0.02812511059409459,3.3923065771389137e-09,0.0016426588500220915,0.17916374778096095,2.350311294728605e-12,1.0248031001568443e-10,0.027288910774269946,0.013827687846003743,1.2635246490730635e-09,9.242491489214278e-07,5.394987577088261e-06,1.8642285082622665e-07,1.2385048550272546e-12,7.518312018037061e-12,0.0,2761.686258395688,67.94981429430979,591.377849349858,1211.6650238158509
48,0.021682295111786713,0.09038133427207858,0.1845643026987067,0.0007966736303289761,0.003216137562495862,5.442906070070065e-06,1.0937080714332048e-06,0.031090259610954733,0.06417425701993562,0.00025319016544988435,0.0007944441961743738,0.00011591185564180732,5.808634458268782e-07,0.0001043149742635278,0.05104251502859153,1.694547333019853e-05,0.02715416534557756,0.018192409107682907,0.5064137264694137,0.0,2781.2276852383334,66.4711603622933,588.9878029034631,1226.2871812667336
49,9.038097783111778e-06,0.00040737713458133083,0.17038786335143236,1.6623755013996872e-05,4.773431239598657e-06,0.0006695998254223119,2.516225511503746e-06,0.09714907286863259,0.028072818206270625,0.0006334343940239255,0.0005725930407625342,1.4760517151011544e-07,0.03678343380954319,2.7897330975311297e-06,1.4145196540336778e-05,1.5014982478197423e-08,0.0686864269968273,2.6109396876985116e-06,0.5965847203734761,0.0,2732.888103154373,73.39148814563548,519.034497504095,1261.729594318158
50,1.1912721582181164e-06,0.7377150468320324,2.5316414630138005e-06,3.148439705155545e-07,0.005406575854137769,0.00016782334066337378,1.7420444592948352e-07,0.00029231163004005925,6.817335448006985e-05,0.0017640424532904516,0.0003017561677432932,0.0006620551575413348,1.0777885960692903e-05,9.083610130360246e-08,0.05537978876483245,1.825449239611221e-05,0.19777086472294217,3.20890969556564e-05,0.000406137448845101,0.0,2757.686123532164,59.96928180927642,581.5517150068854,1250.6097347808272
51,0.2072635212416666,0.40738368213366755,5.0572053520214236e-06,1.636334237622488e-06,2.553162375373762e-06,0.03637110497635821,0.022301595899554796,0.15465488372552544,3.139896186270775e-06,0.02569138163562508,0.003599948258418079,0.0005114960656491853,0.00013830349131072606,0.0026144923145660515,0.0002923644138870092,0.07151092799518952,1.3801593407416133e-05,0.06760207190377993,3.803775324307562e-05,0.0,2819.0750349194823,74.17442082803187,540.3758956872334,1265.692683850617
52,0.00015419888661179757,0.6225238765501838,0.002651945740187626,0.01557635122450264,0.11774649743431073,0.0001391542708218976,0.1198491448190727,6.948305624585616e-06,3.0812059615356896e-06,1.3635920495281456e-06,0.007475321985602871,1.2283427301139799e-06,0.037952631656179424,0.00025806458585231345,1.8106696483277024e-08,5.2358184168022925e-06,8.274745018336022e-08,0.07262275981852755,0.0030320949092174573,0.0,2691.161390313074,79.28817055432323,546.8724222586657,1284.8283133335854
53,0.6134815777767905,0.013871237070327566,1.1943662830874784e-05,0.0005003288508272951,3.609917316976803e-09,7.819965628903158e-08,6.861882623331563e-08,0.19391891712902434,0.058996735280339836,1.2768913569947307e-07,0.06894783542244841,0.004379407113524199,0.03613868360852482,1.430243981955521e-08,2.1769019649365377e-10,1.2010412616637475e-08,0.00022581419672375148,4.484706742217513e-08,0.009527170393492844,0.0,2749.564884814765,63.556777916762485,522.2570636160298,1285.14888421442
54,3.558500053423954e-05,0.3813629865112238,0.19099639136025198,1.0306188886337418e-05,0.001428239131027056,0.0017624143112254416,0.0034682539737674436,0.15897308268676077,0.026096520302256156,5.05497023220286e-06,1.8456437617296706e-06,0.0012262473188083898,3.296358617391098e-05,0.07134229299068941,9.63569671833364e-06,4.461441795857433e-05,0.0028064130981239254,0.00812743503802779,0.1522697177735724,0.0,2648.8895877985615,61.24055781789074,512.9460088657353,1200.8453933409269
55,0.002158766735515777,1.3126937255033628e-06,0.06346327011918049,0.16940276058374293,1.3809782580140247e-05,0.0012824215325131652,0.02910911630393618,0.005030628167808412,0.0009247613313990698,0.006660502162105478,6.239604345825572e-07,0.00010137042443238326,0.006700113997032861,5.495384647119811e-06,0.006611005344230108,0.003615742603874599,5.632052945026656e-07,0.010564661785702641,0.6943530738818441,0.0,2588.4856156375026,64.77939673694752,583.37000307387,1205.80250575326
56,0.3234814104752478,8.156275226217349e-06,0.0973678626151947,0.00014982927492244113,0.08634480170754895,4.3742233513582864e-08,0.006083555034892847,0.15125437641799133,8.078029203020369e-08,0.0006010626057229111,7.79628099338125e-06,0.003901700704135847,6.633364749853523e-07,0.002331852603165663,0.005034117377500441,0.09215801815549576,5.495849120379682e-06,1.4146874445439504e-07,0.23126903529509638,0.0,2618.91192703035,75.97566504742038,584.0422368048094,1217.5514187993358
57,0.0018966780234935942,0.3643799443912664,0.1500110933221341,0.17848807550034218,2.259160068489211e-13,0.003364076551177036,4.1640588171784626e-10,1.1616219716399986e-07,2.267469879275709e-15,2.7666418792284147e-12,0.00029206586995559464,4.979065367219839e-07,2.3268906019501767e-15,6.164285323625726e-12,0.007717617304630815,8.659080708127194e-17,0.2938498282941191,3.5285309253662957e-10,5.89572677684224e-09,0.0,2851.466658618753,71.13590923626329,540.577519091176,1204.3010159185283
58,0.08844851903569848,0.00030383347141888466,0.1673868098381267,0.18798997655128546,0.0012059884210939373,2.25762231960034e-06,0.0007770908781194045,4.1201952463973955e-06,3.4469139193592036e-06,2.75602351933232e-05,0.05577881645958854,0.05032654324740498,2.5875607418492985e-05,3.824011598918756e-06,7.398362307671095e-07,1.8665821834071767e-06,0.026355824305127003,0.0001880543757821906,0.4211688524122442,0.0,2812.943289541687,64.48182658440982,528.5420257593399,1249.323856238032
