,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,rho,E,Tg,Tmelt,F
29,0.3749473593633663,0.0,1.4803674427909514e-33,2.249458920364944e-11,5.3722902908928276e-12,0.0,0.0,0.23312632468628924,0.2269088719407384,0.120232827175379,0.0,0.0,0.0,0.0,0.0,0.04478461680636019,0.0,0.0,0.0,0.0,2803.2008983184405,48.71345604418729,566.5477648380408,857.9895433588154,0.9067860686451888
30,0.3812584468876389,0.0,1.5052848832428607e-33,2.241603749347285e-11,5.3535301087844e-12,0.0,0.0,0.23231224129381184,0.22611650006037995,0.12271455884169113,0.0,0.0,0.0,0.0,0.0,0.037598252888708716,0.0,0.0,0.0,0.0,2800.2426560085178,51.8012058795706,567.1465284207297,869.5946855851045,0.9067502435701505
31,0.3834025675741372,0.0,3.861828213319242e-06,2.2640504240537827e-11,5.407138579468978e-12,0.0,0.0,0.23463853884402697,0.22838075551770823,0.11521422175134316,0.0,0.0,0.0,0.0,0.0,0.0383600544565235,0.0,0.0,0.0,0.0,2790.778394502144,49.98250180945859,566.2190383392309,862.8497100797902,0.9067049927772408
32,0.38134491670403436,0.0,3.841102493526593e-06,2.261790585944048e-11,5.401741500986679e-12,0.0,0.0,0.23440433685521136,0.228152799669479,0.11597059690741415,0.0,0.0,0.0,0.0,0.0,0.040123508733348086,0.0,0.0,0.0,0.0,2793.352188719848,49.50165800567393,566.0929293467816,861.1006132799541,0.906667965636731
33,0.37358360343209335,0.0,3.7629265471430425e-06,2.2447313081333022e-11,5.360999528896145e-12,0.0,0.0,0.2326363709226856,0.2264319851886651,0.12157047529248136,0.0,0.0,0.0,0.0,0.0,0.04577380220971903,0.0,0.0,0.0,0.0,2805.8312051288644,48.65862667239409,566.9500100690539,857.9665951512812,0.9066524817186274
34,0.37946901745008355,0.0,3.822207469661498e-06,2.243133224582034e-11,5.3571828916289375e-12,0.0,0.0,0.2324707509411531,0.22627078227333178,0.12204462621669651,0.0,0.0,0.0,0.0,0.0,0.03974100088347695,0.0,0.0,0.0,0.0,2801.194310201063,50.89597675379196,566.965885809924,866.3588085718151,0.9066387980554544
35,0.38452874656365954,0.0,1.518196682853267e-33,2.2461728395496662e-11,5.364442279133563e-12,0.0,0.0,0.23278576636973033,0.22657739627601284,0.12115685013450622,0.0,0.0,0.0,0.0,0.0,0.03495124062826499,0.0,0.0,0.0,0.0,2795.818214076455,52.45107028046468,567.3132984444098,872.193165648659,0.9066283624228827
36,0.3723923295634096,0.0,3.7509274229196945e-06,2.2487754925305967e-11,5.37065808828368e-12,0.0,0.0,0.23305549653389787,0.22683993276717057,0.12021522952013695,0.0,0.0,0.0,0.0,0.0,0.04749326066010361,0.0,0.0,0.0,0.0,2805.5089162944137,47.78835184745777,566.8151410161996,854.8667297074503,0.9065372314081482
37,0.3741829383114388,0.0,3.7689633568622036e-06,2.2412764232562953e-11,5.352748369333788e-12,0.0,0.0,0.2322783183233253,0.22608348181168428,0.12248438195360885,0.0,0.0,0.0,0.0,0.0,0.04496711060882029,0.0,0.0,0.0,0.0,2806.3242659728253,49.14258350027813,567.1604608034897,859.9433765167303,0.9065311650983279
38,0.38213265947297886,0.0,1.508736450021762e-33,2.2670125431499625e-11,5.414212886768749e-12,0.0,0.0,0.23494552286223852,0.22867955230683082,0.11388431736166836,0.0,0.0,0.0,0.0,0.0,0.04035794796819917,0.0,0.0,0.0,0.0,2790.689019231479,49.01207200882983,565.9234087239302,859.6174280859578,0.9064120548655499
39,0.375803119621089,0.0,3.785282657830603e-06,2.245918551153437e-11,5.363834972607632e-12,0.0,0.0,0.232759412779235,0.22655174553279914,0.12079135664997358,0.0,0.0,0.0,0.0,0.0,0.044090580106422576,0.0,0.0,0.0,0.0,2803.2643855649076,49.111002106698685,566.8375045833766,860.0866979590846,0.9063394828685661
40,0.37488086348732236,0.0,1.480104903723754e-33,2.2519984661806264e-11,5.37835538379377e-12,0.0,0.0,0.23338951463700253,0.22716504264519596,0.11886762308831728,0.0,0.0,0.0,0.0,0.0,0.04569695611426356,0.0,0.0,0.0,0.0,2802.0917847556943,48.15028351906992,566.5044130032727,856.5261906888238,0.906313760126386
41,0.37540405845739927,0.0,3.781263108168931e-06,2.237333806776375e-11,5.343332380429064e-12,0.0,0.0,0.23186971886801172,0.22568577965768877,0.12332140827911744,0.0,0.0,0.0,0.0,0.0,0.04371525344695795,0.0,0.0,0.0,0.0,2806.293860574767,49.7839338851343,567.4145025552302,862.7809852911696,0.9062106570044599
42,0.3771265017624563,0.0,1.4889711344299475e-33,2.251718463973975e-11,5.377686666031199e-12,0.0,0.0,0.2333604961540466,0.22713679808190257,0.11868769543168513,0.0,0.0,0.0,0.0,0.0,0.043688508542014545,0.0,0.0,0.0,0.0,2800.058870107846,48.83098561985276,566.5140102025559,859.3116117641449,0.9061394524209162
43,0.3795718674822722,0.0,1.4986259291816134e-33,2.2462268296408563e-11,5.3645712214494584e-12,0.0,0.0,0.2327913617204232,0.22658284239933477,0.12042641293600663,0.0,0.0,0.0,0.0,0.0,0.04062751543413641,0.0,0.0,0.0,0.0,2799.712140449174,50.277383682630294,566.878823366583,864.7311035956455,0.906134924258379
44,0.38234907380532324,0.0,1.5095908972495008e-33,2.2324667436160578e-11,5.3317085735106024e-12,0.0,0.0,0.2313653128811726,0.22519482612154118,0.12496550718758072,0.0,0.0,0.0,0.0,0.0,0.03612527997672594,0.0,0.0,0.0,0.0,2801.882209496577,52.849574560196146,567.8113362813515,874.4054207885448,0.9061000412833963
45,0.3755381359491192,0.0,3.7826136057505492e-06,2.2424201336687548e-11,5.355479845907476e-12,0.0,0.0,0.23239684860745194,0.22619885090652242,0.12159914131049103,0.0,0.0,0.0,0.0,0.0,0.044263240585029985,0.0,0.0,0.0,0.0,2804.4541599686754,49.23885829840164,567.1177667206975,860.8936599932101,0.9060987460792334
46,0.3850732762708259,0.0,1.5203465954476385e-33,2.2525490420326997e-11,5.379670301473624e-12,0.0,0.0,0.23344657445867473,0.2272205806878696,0.1183415103297046,0.0,0.0,0.0,0.0,0.0,0.03591805822501996,0.0,0.0,0.0,0.0,2792.7715928139896,51.55098486422581,567.1037745423034,869.5546610351493,0.9060931778190326
