,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,rho,E,Tg,Tm
102,0.440209420359622,0.0,0.011624948214834481,0.053993997752356436,0.24135636110712289,0.0,0.0,0.21966606174667974,0.010246893866870553,0.0019930936759480424,0.0,0.0,0.0,0.0,0.0,0.02090922327656581,0.0,0.0,0.0,0.0,2762.025333419521,78.8648613657763,512.8248629109215,1083.354510308187
103,0.5552825663936438,0.0,0.019758251267548262,0.004281168928662674,0.08434236640900508,0.0,0.0,0.10852929926398498,0.06422529006915177,0.10474745162243482,0.0,0.0,0.0,0.0,0.0,0.05883360604556858,0.0,0.0,0.0,0.0,2806.574643583555,71.21064247297626,538.8817448041367,1254.279965040767
104,0.44590844479379554,0.0,0.09515241631259783,0.020738315704470094,0.05475379308418495,0.0,0.0,0.1717716763321349,0.007470077034317594,0.17462626184280527,0.0,0.0,0.0,0.0,0.0,0.029579014895693784,0.0,0.0,0.0,0.0,2871.1866524449374,86.1543038365907,544.6410883742474,1288.0437286944652
105,0.4049625235419716,0.0,0.07506619367266341,0.12371328747682733,0.0012150554332244295,0.0,0.0,0.2325038376088039,0.017493123504309618,0.01382284459757329,0.0,0.0,0.0,0.0,0.0,0.13122313416462647,0.0,0.0,0.0,0.0,2725.7444605053806,83.50342787919224,588.7286635739102,1233.5559660861882
106,0.37071553206454033,0.0,0.09116449513549213,0.08554506589344,0.22958980652952699,0.0,0.0,0.10986460305014892,0.03348037594538613,0.07080315400104016,0.0,0.0,0.0,0.0,0.0,0.008836967380425385,0.0,0.0,0.0,0.0,2845.4880051617397,87.39473864887249,594.7827136642194,1295.677452926553
107,0.4436347613972354,0.0,0.021900819819414247,0.1206738205896401,0.20362694304832196,0.0,0.0,0.1320162332770431,0.0008950314852693188,0.04864095806043369,0.0,0.0,0.0,0.0,0.0,0.028611432322642315,0.0,0.0,0.0,0.0,2846.637992330693,85.71765378093268,585.2785675995318,1265.3730866208857
108,0.3787353877186845,0.0,0.017743906707308296,0.05081321339432114,0.21947015651638943,0.0,0.0,0.18805114676630175,0.017937363339042865,0.05920015855324534,0.0,0.0,0.0,0.0,0.0,0.06804866700470664,0.0,0.0,0.0,0.0,2883.1300460845414,72.7846866449423,502.21831332312763,1162.3913276355997
109,0.390638078159488,0.0,0.013451630040901975,0.030797775435128235,0.25075726880524546,0.0,0.0,0.1777246044601445,0.030587507391724646,0.03638532272340116,0.0,0.0,0.0,0.0,0.0,0.06965781298396603,0.0,0.0,0.0,0.0,2859.1801962726713,72.20164353558248,523.5312861566758,1132.5207453651683
110,0.5633232190084211,0.0,0.013069927104705432,0.02935296151943435,0.1107988184139531,0.0,0.0,0.12463708880033286,0.06616095261603151,0.049789896063725504,0.0,0.0,0.0,0.0,0.0,0.04286713647339609,0.0,0.0,0.0,0.0,2723.885986792706,73.91051215266094,536.191337412888,1267.3268149240666
111,0.5534416051685807,0.0,0.04582972669316884,0.020931912708770564,0.0037125039165854467,0.0,0.0,0.12436315409585719,0.03787454148985433,0.17289970097474927,0.0,0.0,0.0,0.0,0.0,0.040946854952433685,0.0,0.0,0.0,0.0,2845.0039915650605,75.63160654160113,557.9689970684236,1289.2987649661686
